rain_ord,sol_ord,ban_num,mnt_pente_mean,mnt_tpi_mean,mnt_tri_mean,mnt_rugosite_mean,mnt_ombrage_mean,mnt_exposition_mean,ANNEE,log_5b,log_chl,contamine,Taux_Chlordecone_clean,Taux_5b_hydro_clean,COMMU_LAB,Sol_simple,RAIN,histoBanane_cat,X,Y,ANNEE,ID,chl_censure
2,1,-1,10.124228477478,-1.0,2.0,6.0,187.0,249.775146484375,2018,6.215607598755275,0.0022973590486834,0,0.0023,499.5,DUCOS,"Alluvium, Colluvium",1500-2000,Inconnu,718427.503962807,1610073.89483052,2018,63178,0
2,3,-1,10.6586498907258,-0.463439597850525,2.07898382313077,7.04702374308357,187.905952513833,252.329263870134,2018,6.215607598755275,0.0022973590486834,0,0.0023,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718458.953385292,1610082.402945,2018,63178,0
2,3,-1,11.1803398132324,-0.125,2.125,8.0,186.0,243.434951782227,2018,6.215607598755275,0.0022973590486834,0,0.0023,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718448.839472999,1610092.78019258,2018,63178,0
2,3,-1,12.8400800270146,1.04715993743244,2.83188917570696,8.56734335122668,181.075560048443,231.252598487672,2018,6.215607598755275,0.0022973590486834,0,0.0023,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718463.342962548,1610058.75302563,2018,63178,0
2,3,-1,10.9860760844432,-0.167920393498482,2.09296126842807,7.7291812648558,186.498110822582,245.912500678672,2018,6.215607598755275,0.0022973590486834,0,0.0023,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718442.049617303,1610090.76893848,2018,63178,0
2,3,-1,10.124228477478,-1.0,2.0,6.0,187.0,249.775146484375,2018,6.215607598755275,0.0022973590486834,0,0.0023,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718429.618589782,1610069.71922546,2018,63178,0
2,3,-1,10.8308880541724,0.0870100203464466,2.17962250863311,7.11093579212707,186.348250209716,248.054838670402,2018,6.215607598755275,0.0022973590486834,0,0.0023,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718446.872708014,1610071.57738318,2018,63178,0
3,3,-1,16.6219051904718,-0.926917274520409,3.40119595245271,10.339538481864,193.832557754277,22.8843837104982,2018,6.215607598755275,0.0317893224894073,0,0.0323,499.5,DUCOS,Ferralsol,2000-3000,Inconnu,719001.864786022,1613866.19362555,2018,63179,0
3,1,-1,23.5053176879883,-0.625,4.375,15.0,171.0,51.9112281799316,2018,6.215607598755275,0.0317893224894073,0,0.0323,499.5,DUCOS,Vertisol,2000-3000,Inconnu,718955.479166761,1613881.95107276,2018,63179,0
3,1,-1,21.6573830019025,-1.49694944607493,4.13719560561593,14.3658549483091,168.463419793237,57.6402012676317,2018,6.215607598755275,0.0317893224894073,0,0.0323,499.5,DUCOS,Vertisol,2000-3000,Inconnu,718953.81308629,1613890.91888664,2018,63179,0
3,3,-1,23.5053176879883,-0.625,4.375,15.0,171.0,51.9112281799316,2018,6.215607598755275,0.0317893224894073,0,0.0323,499.5,DUCOS,Ferralsol,2000-3000,Inconnu,718956.331307294,1613876.25604418,2018,63179,0
3,3,-1,10.7004671096802,-1.0,2.25,8.0,182.0,37.4053573608398,2018,6.215607598755275,0.0317893224894073,0,0.0323,499.5,DUCOS,Ferralsol,2000-3000,Inconnu,718988.190703699,1613903.20755656,2018,63179,0
3,3,-1,20.0270075906639,-0.88593353984793,3.76612052942833,13.6082508213649,177.958590444006,42.5218965460518,2018,6.215607598755275,0.0317893224894073,0,0.0323,499.5,DUCOS,Ferralsol,2000-3000,Inconnu,718963.564200633,1613875.36080486,2018,63179,0
3,1,-1,16.4160132352069,-1.07555265405334,3.22308582972014,11.4571179871239,174.518673630272,51.3177929816712,2018,6.215607598755275,0.0317893224894073,0,0.0323,499.5,DUCOS,Vertisol,2000-3000,Inconnu,718963.94755309,1613893.60284356,2018,63179,0
3,1,-1,18.3396196427627,-1.56120847507562,3.58599624704097,12.6513893313875,170.778082102616,56.2247196594174,2018,6.215607598755275,0.0317893224894073,0,0.0323,499.5,DUCOS,Vertisol,2000-3000,Inconnu,718959.597517429,1613896.36624371,2018,63179,0
3,3,-1,15.9424667358398,-1.08333333333333,3.16666666666667,11.0,182.666666666667,35.9540049235026,2018,6.215607598755275,0.0317893224894073,0,0.0323,499.5,DUCOS,Ferralsol,2000-3000,Inconnu,718982.717860023,1613884.35453401,2018,63179,0
3,3,-1,17.0293865203857,-1.25,3.25,9.0,198.0,3.36646270751953,2018,6.215607598755275,0.0317893224894073,0,0.0323,499.5,DUCOS,Ferralsol,2000-3000,Inconnu,719014.99072889,1613870.78246763,2018,63179,0
2,3,-1,1.56473014564874,-1.0684308107197,1.12877127928535,3.09051070284847,180.939659531434,224.808714840437,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718668.368031752,1612172.5899164,2018,63669,1
2,3,-1,12.4706172297354,-0.363956920106107,2.5367250372022,7.6369737568992,161.471957756222,172.732578108524,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718581.270628905,1612156.99843673,2018,63669,1
2,3,-1,10.5660520179815,-0.217420781825272,2.01303168726989,6.02606337453978,166.94787325092,182.833607069852,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718597.287940482,1612173.13725644,2018,63669,1
2,3,-1,12.7185400513793,-0.326402756975648,2.60203098130582,7.81624785044655,160.918760747767,172.025662952105,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718584.80511305,1612158.34546917,2018,63669,1
2,3,-1,12.1672931070592,0.371388838396774,2.37620372053441,7.0,161.971110707174,170.423014991379,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718630.475366166,1612193.84749912,2018,63669,1
2,3,-1,11.2555426162807,0.35832642836335,2.19593572207517,6.31628221304918,166.005916698778,182.912279775224,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718603.639212503,1612164.53522322,2018,63669,1
2,3,-1,12.7475490570068,-0.640519384293477,2.62641085311759,8.01128682494071,160.0,168.690063476562,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718578.141746677,1612147.56633029,2018,63669,1
2,3,-1,12.1707557867737,-0.289736643159953,2.457915033314,7.84550968559543,165.018193898689,184.501174484344,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718589.163805829,1612138.37299173,2018,63669,1
2,3,-1,4.59418721834846,-0.80381157523397,1.29439120776153,4.56838193865706,175.278839463534,192.692739251826,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718657.555907016,1612174.00253359,2018,63669,1
2,3,-1,9.62870395183563,-0.3125,1.9375,6.5,172.75,202.642761230469,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718628.413985125,1612135.77246788,2018,63669,1
2,3,-1,9.22617562365367,-1.36692774388154,1.85078323164462,5.90313292657846,165.516624391582,163.613300928367,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718664.422592138,1612191.2847013,2018,63669,1
2,3,-1,9.38377993969518,-0.0852023225824413,1.85176734389163,5.69090238394504,168.173873064077,179.042594921657,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718623.945529475,1612165.55026518,2018,63669,1
3,1,-1,41.1245485851419,0.280958045736596,8.25,25.7275558344372,127.851388017384,80.0355277730247,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,2000-3000,Inconnu,719747.383313457,1613927.98091067,2018,63219,1
3,1,-1,38.4187469482422,1.625,7.625,27.0,162.0,51.3401908874512,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,2000-3000,Inconnu,719779.562015279,1613946.76038098,2018,63219,1
3,1,-1,47.6340217590332,0.75,9.0,33.0,155.0,50.9644889831543,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,2000-3000,Inconnu,719748.141644839,1613952.84747984,2018,63219,1
3,1,-1,45.0718095421712,1.37648534947229,8.69466381282752,30.7430806701602,183.841907151819,29.7423129339695,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,2000-3000,Inconnu,719734.932856415,1613975.64353952,2018,63219,1
3,1,-1,37.5832405090332,1.125,7.125,24.0,182.0,33.0558242797852,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,2000-3000,Inconnu,719770.827122446,1613999.02957942,2018,63219,1
3,1,-1,37.5832405090332,1.125,7.125,24.0,182.0,33.0558242797852,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,2000-3000,Inconnu,719779.817562896,1613991.76256673,2018,63219,1
3,1,-1,42.7200202941895,6.25,9.75,29.0,181.0,32.5740585327148,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,2000-3000,Inconnu,719716.564499767,1613951.66307255,2018,63219,1
3,1,-1,43.4553296811247,-0.0513927335722798,8.43140395388992,30.3777424921575,175.517948566656,36.8458490015181,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,2000-3000,Inconnu,719752.549051731,1613980.85525602,2018,63219,1
3,1,-1,39.839855696286,3.53003175101169,8.73493006231071,26.0708258074828,151.923115343264,60.562860374935,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,2000-3000,Inconnu,719738.062389816,1613937.61659821,2018,63219,1
3,1,-1,45.2656158670491,1.35899519826772,8.9653924362532,31.3352659045693,165.420362296579,44.2827265038605,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,2000-3000,Inconnu,719744.257245594,1613956.61453989,2018,63219,1
3,1,-1,34.1326844008631,-0.126831547387813,6.50677516478461,23.0469628997781,166.819736636144,48.8388721901314,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,2000-3000,Inconnu,719791.948142592,1613959.92530824,2018,63219,1
3,1,-1,30.9919338226318,1.25,6.0,20.0,148.0,72.1496810913086,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,2000-3000,Inconnu,719764.3344845,1613931.45052246,2018,63219,1
3,1,-1,37.4560216267904,0.333333333333333,7.16666666666667,26.3333333333333,171.333333333333,43.0862426757812,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,2000-3000,Inconnu,719777.475275088,1613964.95610939,2018,63219,1
2,3,-1,4.58563068193809,0.402658370453436,1.30169169028855,3.40386672065954,184.211600161979,249.395054704146,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,719493.779003409,1613107.52329937,2018,63269,1
2,3,-1,15.5241746902466,1.75,2.75,9.0,202.0,284.931396484375,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,719529.431261825,1613144.19825714,2018,63269,1
2,3,-1,20.828237318822,4.2121552686502,4.74716764548852,14.1241896811144,209.89708100762,300.083341282311,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,719532.503726333,1613163.98352733,2018,63269,1
2,3,-1,18.3983688354492,0.25,3.25,13.0,210.0,312.797424316406,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,719470.214809331,1613149.85091285,2018,63269,1
2,3,-1,14.5628228187561,1.0,2.75,9.0,202.5,304.452011108398,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,719507.000169195,1613137.01718034,2018,63269,1
2,3,-1,24.0929323282474,0.792103488016196,5.63085780336542,15.7858369340887,216.14784527496,315.383417559611,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,719501.505469791,1613160.63300996,2018,63269,1
2,3,-1,25.0348452537714,0.553768157402188,4.96595590411424,16.9010232577643,217.054279272196,320.309076611229,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,719492.082753532,1613165.3506731,2018,63269,1
2,3,-1,7.918948182368,0.300849983310286,1.52330003337943,5.29660006675886,174.593200133518,69.2912106229525,2018,6.215607598755275,0.0018981972830802,0,0.0019,499.5,RIVIERE-SALEE,Ferralsol,1500-2000,Inconnu,719533.323847203,1609513.41181715,2018,63600,0
2,0,-1,4.14534752491415,-0.0441591176941132,0.813851920832059,3.00871982333528,175.844201022092,85.3936798336972,2018,6.215607598755275,0.0018981972830802,0,0.0019,499.5,RIVIERE-SALEE,Urban area,1500-2000,Inconnu,719563.939462156,1609478.58444945,2018,63600,0
2,3,-1,6.70820379257202,-0.125,1.375,4.0,176.0,63.4349479675293,2018,6.215607598755275,0.0018981972830802,0,0.0019,499.5,RIVIERE-SALEE,Ferralsol,1500-2000,Inconnu,719539.238499619,1609506.29423768,2018,63600,0
2,0,-1,4.63029318186392,-0.138446999574732,0.888582050887916,3.1796313190721,176.990953046097,72.2212455530126,2018,6.215607598755275,0.0018981972830802,0,0.0019,499.5,RIVIERE-SALEE,Urban area,1500-2000,Inconnu,719565.93666805,1609486.59557976,2018,63600,0
2,1,-1,4.07558672706517,-0.110485649996691,0.713171450001103,3.0,178.410743200018,62.5373718219643,2018,6.215607598755275,0.0018981972830802,0,0.0019,499.5,RIVIERE-SALEE,"Alluvium, Colluvium",1500-2000,Inconnu,719584.076364629,1609491.11085865,2018,63600,0
2,1,-1,4.0028930580338,-0.146090534979424,0.701303155006859,3.0,178.22085048011,65.1396211799444,2018,6.215607598755275,0.0018981972830802,0,0.0019,499.5,RIVIERE-SALEE,"Alluvium, Colluvium",1500-2000,Inconnu,719583.020397008,1609490.02455162,2018,63600,0
2,3,-1,6.46357835787036,-0.112296361627282,1.31148180813641,3.89837089301826,176.304887320945,62.5230680270619,2018,6.215607598755275,0.0018981972830802,0,0.0019,499.5,RIVIERE-SALEE,Ferralsol,1500-2000,Inconnu,719551.09386379,1609507.59778003,2018,63600,0
2,3,-1,6.80381756217657,-0.13613527994202,1.34842058911603,4.2330759802326,176.603258979305,60.8946944674257,2018,6.215607598755275,0.0018981972830802,0,0.0019,499.5,RIVIERE-SALEE,Ferralsol,1500-2000,Inconnu,719547.085416554,1609511.75888824,2018,63600,0
2,0,-1,5.4314570509404,-0.0586972914569794,1.0434864572849,3.46957833165584,177.591265005032,58.6756728571103,2018,6.215607598755275,0.0018981972830802,0,0.0019,499.5,RIVIERE-SALEE,Urban area,1500-2000,Inconnu,719560.376469748,1609505.16750856,2018,63600,0
2,1,-1,4.52044668061343,-0.0113876308219597,0.806938154109799,3.09110104657568,178.726696860273,55.2797378298629,2018,6.215607598755275,0.0018981972830802,0,0.0019,499.5,RIVIERE-SALEE,"Alluvium, Colluvium",1500-2000,Inconnu,719562.657932183,1609510.33389457,2018,63600,0
2,1,-1,4.30116271972656,0.0,0.75,3.0,179.0,54.4623222351074,2018,6.215607598755275,0.0018981972830802,0,0.0019,499.5,RIVIERE-SALEE,"Alluvium, Colluvium",1500-2000,Inconnu,719564.470301867,1609508.72853868,2018,63600,0
2,1,-1,5.508894385719,-0.0627186880822899,1.06359344041145,3.50174950465832,177.494751486025,58.9643327518346,2018,6.215607598755275,0.0018981972830802,0,0.0019,499.5,RIVIERE-SALEE,"Alluvium, Colluvium",1500-2000,Inconnu,719560.678662828,1609511.21226579,2018,63600,0
2,1,-1,24.0948433785053,1.43813335148698,4.68813335148698,15.8350222706319,134.577422052788,144.507867689609,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,1500-2000,Inconnu,726905.281510507,1606343.12935968,2018,63164,1
3,1,-1,24.0948433785053,1.43813335148698,4.68813335148698,15.8350222706319,134.577422052788,144.507867689609,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,2000-3000,Inconnu,726905.281510507,1606343.12935968,2018,63164,1
2,1,-1,22.8749396281455,-0.173827377967413,4.27217925048356,16.172559500031,136.650006496101,129.970520152272,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,1500-2000,Inconnu,726936.476417321,1606364.50881589,2018,63164,1
3,1,-1,22.8749396281455,-0.173827377967413,4.27217925048356,16.172559500031,136.650006496101,129.970520152272,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,2000-3000,Inconnu,726936.476417321,1606364.50881589,2018,63164,1
2,1,-1,20.0124969482422,1.25,4.0,15.0,158.0,77.0053863525391,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,1500-2000,Inconnu,726999.570150018,1606385.4478846,2018,63164,1
3,1,-1,20.0124969482422,1.25,4.0,15.0,158.0,77.0053863525391,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,2000-3000,Inconnu,726999.570150018,1606385.4478846,2018,63164,1
2,1,-1,19.6596031188965,0.625,3.875,12.0,156.0,82.6942443847656,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,1500-2000,Inconnu,726968.010041285,1606397.51216999,2018,63164,1
3,1,-1,19.6596031188965,0.625,3.875,12.0,156.0,82.6942443847656,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,2000-3000,Inconnu,726968.010041285,1606397.51216999,2018,63164,1
2,1,-1,22.687207698822,0.4375,4.3125,15.5,137.25,133.166553497314,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,1500-2000,Inconnu,726933.634970295,1606358.25711084,2018,63164,1
2,1,-1,25.975474357605,1.25,5.125,19.0,131.5,151.534423828125,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,1500-2000,Inconnu,726973.748742724,1606353.18311889,2018,63164,1
3,1,-1,22.687207698822,0.4375,4.3125,15.5,137.25,133.166553497314,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,2000-3000,Inconnu,726933.634970295,1606358.25711084,2018,63164,1
3,1,-1,25.975474357605,1.25,5.125,19.0,131.5,151.534423828125,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,2000-3000,Inconnu,726973.748742724,1606353.18311889,2018,63164,1
2,1,-1,19.6596031188965,0.625,3.875,12.0,156.0,82.6942443847656,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,1500-2000,Inconnu,726969.295375471,1606395.14836968,2018,63164,1
2,1,-1,16.9794111251831,1.0,3.375,12.5,158.0,90.7699203491211,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,1500-2000,Inconnu,726988.08840907,1606375.65537014,2018,63164,1
3,1,-1,19.6596031188965,0.625,3.875,12.0,156.0,82.6942443847656,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,2000-3000,Inconnu,726969.295375471,1606395.14836968,2018,63164,1
3,1,-1,16.9794111251831,1.0,3.375,12.5,158.0,90.7699203491211,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,2000-3000,Inconnu,726988.08840907,1606375.65537014,2018,63164,1
2,1,-1,24.338616977919,-0.339764986307741,4.57699044949902,16.7753074242916,133.80635529307,126.040288601158,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,1500-2000,Inconnu,726930.867862841,1606370.22249136,2018,63164,1
3,1,-1,24.338616977919,-0.339764986307741,4.57699044949902,16.7753074242916,133.80635529307,126.040288601158,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,2000-3000,Inconnu,726930.867862841,1606370.22249136,2018,63164,1
2,1,-1,24.0393574595774,1.91162247098896,4.90718663686671,16.1933418569017,134.388225763949,138.574515247299,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,1500-2000,Inconnu,726904.881895444,1606364.18600086,2018,63164,1
3,1,-1,24.0393574595774,1.91162247098896,4.90718663686671,16.1933418569017,134.388225763949,138.574515247299,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,RIVIERE-PILOTE,Vertisol,2000-3000,Inconnu,726904.881895444,1606364.18600086,2018,63164,1
2,1,-1,21.7505079101822,-0.964017641458723,4.08733137317125,13.0,149.90404704389,89.1105941408702,2018,6.215607598755275,0.0435383020144834,0,0.0445,499.5,DUCOS,Vertisol,1500-2000,Inconnu,720949.062526818,1614235.44084014,2018,62981,0
2,1,-1,19.6691283169523,-1.13494183758071,3.85120637818553,13.9082884588006,175.636729839959,47.7547786950684,2018,6.215607598755275,0.0435383020144834,0,0.0445,499.5,DUCOS,Vertisol,1500-2000,Inconnu,720998.98035297,1614186.35656936,2018,62981,0
2,1,-1,21.023796081543,-0.5,4.25,14.0,164.0,64.6538238525391,2018,6.215607598755275,0.0435383020144834,0,0.0445,499.5,DUCOS,Vertisol,1500-2000,Inconnu,720971.092773114,1614196.49579746,2018,62981,0
2,1,-1,19.5969371795654,-1.3125,3.9375,11.5,151.5,93.6713066101074,2018,6.215607598755275,0.0435383020144834,0,0.0445,499.5,DUCOS,Vertisol,1500-2000,Inconnu,720958.92342147,1614225.14113598,2018,62981,0
2,1,-1,15.953033085742,-1.30814091769653e-05,2.99999881078098,10.9999809724957,184.999971458744,32.1957967651317,2018,6.215607598755275,0.0435383020144834,0,0.0445,499.5,DUCOS,Vertisol,1500-2000,Inconnu,721015.241251338,1614184.3020308,2018,62981,0
2,1,-1,18.9628427622448,-1.21147030796572,4.0275857028295,12.5880493835668,159.716248786882,81.9091661693364,2018,6.215607598755275,0.0435383020144834,0,0.0445,499.5,DUCOS,Vertisol,1500-2000,Inconnu,720975.496220954,1614214.10536662,2018,62981,0
